13	67370000	67530000	209.8400	0.0434	0.0000
14	88340000	88440000	209.8400	0.0420	0.0000
12	65790000	65810000	209.8400	0.0114	0.0000
1	17160000	17840000	209.8200	0.3324	0.0000
1	75640000	75910000	209.8200	0.0974	0.0000
5	136610000	136640000	209.8200	0.0309	0.0000
16	7090000	7110000	209.8200	0.0216	0.0000
7	49120000	49290000	209.8000	0.0764	0.0000
1	4690000	4820000	209.8000	0.0629	0.0000
21	36940000	37040000	209.8000	0.0530	0.0000
18	33210000	33390000	209.7800	0.0598	0.0000
4	82490000	83080000	209.7800	0.0581	0.0000
21	29880000	29970000	209.7800	0.0321	0.0000
2	5050000	5100000	209.7800	0.0316	0.0000
3	190300000	190740000	209.7600	0.0892	0.0000
1	42150000	42180000	209.7600	0.0437	0.0000
3	53660000	53700000	209.7600	0.0270	0.0000
7	90440000	90470000	209.7600	0.0164	0.0000
5	105740000	106180000	209.7400	0.4078	0.0000
1	83910000	84030000	209.7400	0.0569	0.0000
16	79550000	79580000	209.7200	0.0225	0.0000
1	200540000	200610000	209.7000	0.0348	0.0000
13	89800000	89820000	209.7000	0.0058	0.0000
8	90840000	91060000	209.6800	0.0799	0.0000
1	55050000	55060000	209.6600	0.0084	0.0000
15	25030000	25090000	209.6200	0.0453	0.0000
5	73540000	73750000	209.6200	0.0391	0.0000
1	5200000	5220000	209.6200	0.0098	0.0000
2	15350000	15390000	209.5800	0.0186	0.0000
2	39210000	39350000	209.5600	0.1774	0.0000
12	24730000	25000000	209.5600	0.0623	0.0000
7	89710000	89790000	209.5600	0.0531	0.0000
9	24330000	24420000	209.5600	0.0413	0.0000
5	117580000	117640000	209.5600	0.0309	0.0000
20	48110000	48140000	209.5600	0.0265	0.0000
1	174870000	174930000	209.5600	0.0245	0.0000
10	32900000	32910000	209.5600	0.0157	0.0000
2	180850000	180880000	209.5600	0.0076	0.0000
11	117270000	117370000	209.5400	0.0469	0.0000
5	120510000	120570000	209.5200	0.0390	0.0000
1	110810000	110830000	209.5200	0.0146	0.0000
2	82930000	83320000	209.5000	0.1345	0.0000
3	77180000	77220000	209.5000	0.0168	0.0000
20	19130000	19140000	209.5000	0.0097	0.0000
13	49670000	49730000	209.4800	0.0419	0.0000
16	85440000	85460000	209.4800	0.0386	0.0000
