seqID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
GLRGC0398,-1.307966158886631,4.290187005588128,-2.1467412333529263,-0.2756317786419538,6.343138280165531,-5.873307260771762,7.620428967984787,12.683579363079303,28.78826029182315,6.215852789294516,-10.881100433498885,-1.324107173648745,0.7014460102429402,-5.080445367485921,-4.325318579753948,-1.6412461085528542,-0.46054887190536276,0.14916925955499258,0.9131534270181265,1.5760942609994144,2.337025064879375,1.2598982141173827,-0.1650444855865017,0.20816528476560467,0.12149095720568116,-1.3404815061765032,0.9779702136528245,-0.2903047643009476,0.24866836910870457,0.124633181082534,0.9215501083475395,1.6326236931315792,0.1458473129958842,-1.4019237117374825,-0.40724336801715855,1.5721367831074444,0.7998474074300401,1.1743542099274757,0.04873147505281333,-0.7799547625805,-0.6369160982658083,0.39469286894730293,1.5610029605650515,-1.2677641576393106,1.5581694863573101,0.9521053064977056,-0.23754403216214634,0.8137096723852568,-0.40362988279847095,-0.9370084423362455
GLRGC0399,-21.42015545876318,6.3985438414361475,-3.647257600992363,0.1673668946611066,-2.3151489073823854,-0.5305950534625252,3.5407072325299116,2.5491513741523404,-1.2035238627906812,-1.6873522824788116,1.127131312018276,-2.3493288569334583,-0.1568079026124348,0.5891185205336923,0.9613565045648808,3.1307678614716252,-1.8409958685239234,-3.1108160662523874,-1.108542694153284,-3.356120908862607,-1.6218775123376576,-2.9459838061207826,0.21444908482152508,3.598356536702258,-1.4703082188602938,-3.700133432176068,-3.3741527897898766,4.869574555022623,1.7207201361689286,-4.106966745769194,2.2995298188022613,-2.8660962697677244,-3.671031260197603,-0.6145209150787392,-1.33014403491405,-3.152540881217341,4.670504409585507,7.066424573240008,7.095750785156752,-3.510691737726884,1.3767269679262084,-4.120523434563125,-2.277246345492363,-1.1116509304180493,1.386404010465803,3.057086743953056,-0.278624247435505,-3.569553815568364,-1.0661796277669402,-2.6117044141677046
GLRGC0400,5.505755541980322,-4.281435316937712,0.31937087105609857,-3.020792794866694,1.6015641445789872,1.204855872518934,0.5495421182753124,2.6305455924280388,-1.331617748698909,0.8078400599840367,-4.65291772206616,6.334090387505601,1.8093658623243978,-0.4358539920305886,-0.7556367068160768,-0.38127894595322154,2.5152091532425023,0.6738129052415686,-4.198797765949069,1.4032456869968108,1.2852064479826937,0.2949107088710077,0.7375005454006214,-0.10024566481603962,1.7394476175839313,-2.5412029995048795,0.5471572199848819,0.5350924861129,0.3038852839555523,2.3647348726417587,-0.9646531089111718,0.46129665735143793,2.6573594926084767,-1.8028689665712216,-0.5884637781578834,1.8485960738274694,0.290228175119553,-0.2663993247101752,4.7505770589385845,3.985596457909718,1.7069393016548875,-0.20220942367354422,-0.7338829051417401,-4.503214079915451,0.42136533246286867,-2.219032940139776,0.8952644470592604,1.2253672771148176,3.4259529797353214,3.199863230361963
GLRGC0401,18.166678429046012,1.7521327560477862,-2.753755862748246,-0.40812989754753876,3.870718317281112,-4.343767936367128,-0.15097686612345596,-3.7828275939034786,0.6040540833701215,-1.2632126773862875,-0.2154422058102349,1.228594501214981,-2.720462227501666,3.1180748212784986,0.16419853459952072,2.422703432466263,-1.2460501017550705,-1.0629586524904988,0.7692763444524773,-0.39586659699551097,2.377886683361541,-0.05696869910485498,-2.5656935298626147,1.804441235321952,0.25535274800636987,-0.7405333501885836,-0.00043925533867219684,-0.3168388585151728,3.772509649648047,1.920834811727284,-0.5746059436583715,1.573576014792532,1.6860170788812174,-3.9679192163391432,1.504965824165178,-5.313676351816588,0.967881659164595,-0.060341706581848197,-0.6062078850903384,-5.9392797375595,3.951770874259504,2.261548014768187,1.2787480022414899,0.8759039991887618,-0.6879799087021476,-1.1275558531242047,-1.94012312050399,-0.40617312671155537,0.9354668221969261,1.1791072987119675
GLRGC0402,0.6630176976847115,21.00347496520489,0.008430550067430683,9.294871020952453,-9.510490458252905,5.780932021692077,4.26961427706958,-3.028606466931286,4.6055224289675145,-3.043187195320331,15.814673574609976,13.675126486756133,8.727689613376166,-6.182057772709614,-7.735073313843896,-3.45587678474669,7.009808728185049,-3.659640096289365,1.7827969735751859,7.300651347757936,-1.2073438834614878,-0.17336406605191654,2.511262629091171,1.9250430371190481,1.1812185866354543,1.0015512830378355,-2.4079917864540117,2.8022564813814768,3.8126439251998825,1.7135235637881245,-1.7601286780744696,-0.6892140477317472,2.214462435479958,-0.9542511355691228,0.09597162214942882,0.8712498539745772,-2.581339846393914,0.304630244434222,1.6128754432314651,-0.5423120333396197,-0.7268819048518772,-0.4889606585893403,0.3274711858388819,-0.9510511088660962,0.8476991708367465,-0.6820256057872663,0.7501392196915828,0.4178390127150321,-0.7010582085371712,-0.5287810696988758
GLRGC0404,-16.39634276166,-5.131455188370414,4.785913208478628,1.5562153028020258,-5.932602546238668,3.723238901092179,0.7182061673214218,-3.018989002293424,3.4258808876929336,-1.3695275288686,-0.5495112798587869,-0.18048942322395692,-0.1374935077901093,4.654283816556897,-0.37903275622879096,-3.2317371618474278,0.5868263041047237,-0.36977342896573545,-0.027419633653416143,1.02020389186819,3.600689208135068,0.7969728232638617,3.49173776277373,-3.284173655971647,-1.5869506896530694,-5.062368780688305,0.25501711009365985,-1.635632346632366,-4.243562358613162,2.9824235043240397,-3.4457493662139886,0.5038579335294913,-4.561713612467891,4.489526706893405,-1.1046440672905302,1.7917541885633026,5.491710834262238,-0.004765589193688949,0.16160572248078117,-1.732388535952597,1.509628387007048,-1.4943113407978654,-0.6419050843578861,-0.7761048786457451,1.6069627678928966,-5.316555008932326,-0.5060749232164578,-0.4262916759249925,2.687356472770668,-2.1634834390724635
GLRGC0406,28.987979887459982,-9.71090655209953,0.13384413928193056,9.00465934828082,-7.542909651497299,2.0993752447197824,5.132644597184479,-1.5539271911255248,1.121148670491673,-2.3171720087469936,-5.4334100630162405,2.176161005591214,5.033426713937949,11.72434064056456,-4.530249144706044,11.291858420939919,-4.180453120920052,7.3759477157551725,-0.09735001205859665,6.807940674651052,-0.41108370418485146,-4.58351218432997,1.4595714435547276,1.2538264614521826,3.8616346114812283,1.0142986408665442,-0.06579818634832667,0.5998970946889709,4.400961430771262,-2.41137812292879,3.4755297193586783,3.060426193976817,-4.577350941281684,-2.719123857869232,-0.3047974645084289,1.3983132958321056,0.7332137823993122,0.5214165278223731,2.2895465339482253,6.552110739223939,2.6194348322166454,1.865373760434476,-0.24752293118853652,2.6292309710893345,2.581350423522026,1.520071962550776,-1.7056238638720744,0.3952515515433937,-0.45007791113725726,-2.8847689077003866
GLRGC0407,-18.247665780443405,11.816778394727764,3.3784984593868304,4.24604980020699,-10.926527172127349,11.019376722965037,3.201308018260308,5.216653529404115,1.8743534469360015,-1.326428796674987,2.290565278077953,-1.3754305108912794,-3.1779429812015927,0.04990720129188145,5.053578824884192,2.3526505161344238,-3.2210699627004202,-2.7458896183583437,2.5367348206776157,-2.600020909033761,-4.155405900494163,3.9981608488782356,-1.8468712353049894,-5.452750286255606,-1.1168201470489951,6.271162965975384,2.384322664338159,-1.2126652613430762,-2.252654652747207,-2.4288086328603167,-3.5076233974208577,3.1552113782565514,1.8652027094442778,-0.8116137033038286,-0.6217640151977313,1.218552039820996,4.941467221719327,2.750649156861692,0.398890023985704,0.48159115444432127,1.559981705529361,7.149869885207257,-1.265162412255437,1.8043817752733784,1.631768745221236,-0.8271154396500164,-4.085970743470469,1.115668638877729,-4.5876524252357544,-0.5057791321635502
GLRGC0408,-5.275651296994188,-6.364372719863481,-1.131188749989166,1.530585898813946,-2.332318587135449,2.842561128470696,-1.0023469885612952,-5.920512965904079,2.892052670794147,-2.022979573221098,-3.960357540913366,3.0061263355828682,1.1284671971473352,1.6228070064663938,-0.3653654181594475,-5.308861793335245,-0.8635756599207501,-1.4921857927208204,1.1117058857767887,-2.819143918540277,-1.48692980153198,1.5122284946628577,-1.0525604762003828,-1.2098917747003017,-3.4139559614317423,0.797017135541852,-2.797659643762816,-1.9038814978796572,1.3184469450402307,0.3436902137563946,0.9181427520938928,-0.5050308973933286,1.1326489585115798,2.527594676034721,-0.7179202108463651,0.5977096131158012,-2.529631811244728,-2.0281979114106994,0.8731144167644498,1.8012788805681708,6.709645997063697e-05,3.3132307570730273,0.658570163253604,-0.8685525894967048,-0.055908797927439795,1.3366426342164044,-6.078567953774039,0.2452916861933501,2.321464057465984,0.7076840745860012
GLRGC0409,-8.598775793497465,-4.451358373924177,-0.3209903649186145,3.6016911339774165,0.2847270385637896,-0.49374859811254335,1.5654239660333011,-4.354715654790238,1.547777719513075,-3.1448642385554804,0.0025532524912263667,-2.4016163661246748,1.1929215137594502,4.551850825983939,1.670916818555418,-5.089290898989278,-0.2820377652910935,-2.040790448159791,3.6089970253702144,-2.605793771370359,-3.2914854219755227,-3.140073041005705,5.072497822627464,-5.47215764794929,4.789924251977072,-1.7740676158498598,4.7100042262126145,3.2932379289631073,-1.7463720602844188,2.5910602435014227,1.4743424816533566,-6.782422399291862,8.341265304988427,2.657324250170679,-3.3440848284047635,3.0362552985884084,-1.9125249453966362,3.6750790142870313,1.207735191386601,-0.13550770737258222,3.6526921724387473,0.9836564552652939,5.368242847168003,-1.5400115364472795,-3.560107371377613,5.545227255959628,-0.48987810630946216,-0.7848949274839953,-0.6715224980572807,1.276256933431162
