2	213790000	213800000	214.0400	0.0079	0.0000
13	97250000	97400000	214.0200	0.0493	0.0000
13	57220000	57470000	214.0000	0.1026	0.0000
3	192970000	193010000	214.0000	0.0340	0.0000
2	40900000	40980000	214.0000	0.0277	0.0000
16	23050000	23540000	213.9800	0.0875	0.0000
5	147720000	147840000	213.9800	0.0633	0.0000
7	70230000	70390000	213.9800	0.0430	0.0000
7	133440000	133520000	213.9600	0.0228	0.0000
8	77240000	77490000	213.9400	0.0763	0.0000
19	51010000	51620000	213.9200	0.0671	0.0000
12	73840000	74120000	213.9200	0.0358	0.0000
2	197930000	198560000	213.9000	0.1369	0.0000
10	9530000	9930000	213.8800	0.0962	0.0000
16	10440000	10650000	213.8800	0.0590	0.0000
21	38280000	38390000	213.8800	0.0540	0.0000
18	75630000	75770000	213.8800	0.0359	0.0000
3	87450000	87470000	213.8800	0.0195	0.0000
7	15680000	15690000	213.8800	0.0045	0.0000
1	117990000	118260000	213.8600	0.0474	0.0000
20	41200000	41410000	213.8600	0.0450	0.0000
2	125160000	125270000	213.8600	0.0429	0.0000
7	109460000	109770000	213.8400	0.0839	0.0000
1	179700000	179770000	213.8400	0.0648	0.0000
17	66840000	67340000	213.8200	0.1320	0.0000
4	20300000	20520000	213.8200	0.0657	0.0000
6	92640000	92780000	213.8200	0.0636	0.0000
15	52370000	52430000	213.8200	0.0294	0.0000
16	68620000	69340000	213.7800	0.2541	0.0000
3	96780000	96890000	213.7600	0.0259	0.0000
18	71750000	71820000	213.7600	0.0226	0.0000
14	58830000	58850000	213.7200	0.0114	0.0000
10	68370000	68530000	213.6600	0.1117	0.0000
10	125650000	125720000	213.6600	0.0495	0.0000
5	101270000	101370000	213.6600	0.0385	0.0000
14	42570000	42620000	213.6600	0.0254	0.0000
4	69960000	70270000	213.6400	0.0995	0.0000
4	147510000	147910000	213.6200	0.1069	0.0000
6	84100000	84190000	213.6200	0.0286	0.0000
14	21390000	21410000	213.6200	0.0249	0.0000
3	141980000	142170000	213.6200	0.0248	0.0000
3	160220000	160310000	213.6000	0.0732	0.0000
10	56030000	56430000	213.6000	0.0588	0.0000
6	108640000	108810000	213.6000	0.0392	0.0000
11	91830000	91840000	213.6000	0.0158	0.0000
13	58210000	58470000	213.5800	0.0606	0.0000
13	81230000	81290000	213.5800	0.0150	0.0000
6	94970000	95020000	213.5600	0.0415	0.0000
13	105490000	105920000	213.5200	0.2102	0.0000
8	111600000	111980000	213.5000	0.1810	0.0000
3	21430000	21640000	213.4800	0.0915	0.0000
3	127990000	128220000	213.4800	0.0597	0.0000
11	4990000	5200000	213.4600	0.0773	0.0000
1	163220000	163370000	213.4600	0.0426	0.0000
3	145630000	145750000	213.4600	0.0110	0.0000
11	7100000	7330000	213.4400	0.0701	0.0000
8	3100000	3160000	213.4400	0.0383	0.0000
7	137250000	137300000	213.4400	0.0222	0.0000
8	117500000	117520000	213.4200	0.0610	0.0000
18	64720000	65680000	213.4000	0.2298	0.0000
18	67880000	68300000	213.4000	0.0803	0.0000
21	23190000	23740000	213.3800	0.1851	0.0000
