seqID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
GLRGC0353,8.500084948423309,25.008554470181178,-5.750651634773692,5.0378322377898845,-0.6285828548242969,-0.8190016830601597,2.2574756391509334,-3.7396115159895156,-11.271549034642087,0.49779283151453585,1.9836669370191302,-6.701300056179657,1.707614802482237,-2.5195690446437884,15.283505483669002,-5.577715963779206,-5.189067408087003,-2.052836090009383,0.7328034825592348,5.484187880794695,-5.725791921484549,-7.034989348174928,-2.4714271631153784,3.9731607605745762,-6.8629755523190585,-2.3353911694287515,4.998692879981057,-0.8171704678933119,6.388524834282378,-2.8243991227915615,0.4166618743733667,-1.28744989450543,0.7361209326169108,-0.8085004890827004,2.75129077262374,0.7226134012293586,-0.42567877648490987,3.2924492372794405,2.1406854909643096,2.3804403698149694,-3.407331171162904,4.3135094612195655,-4.439445536222804,1.1324481410051461,3.5974217907872656,-6.075513750742308,2.6992517047720614,1.6026982698048415,0.044737276172610745,-2.900673998175847,0.2803425849223514,3.2894414062072532,-3.5574433818019413,-3.5908007318309596,4.491626962809302,-5.426569836538337,-2.529248326426244,0.019435939569324157,-3.2282067621772144,-1.360002795347912
GLRGC0292,-22.243092895273787,10.439029031752442,-3.10239990262408,-4.738361561795154,-1.22802961968859,-0.5196521271419643,-1.8748653949816396,0.8742821643838061,0.7188720240730543,0.14016486657223007,0.34924687897677326,3.6327077994809778,-0.13382700242584292,-1.4631823352394278,0.9344526344538183,1.3317408934830972,-1.7149848880669665,0.8184010355926093,0.6719094758433793,-0.7973076113792673,-2.7435877468930823,-1.0206281513262454,0.7891293034132794,2.53179803389397,-0.02498999606832722,-0.7617500439210558,-0.7674119840196392,1.9003278343847327,-0.3944410191932472,0.11328534853224707,0.5792164574587786,3.4337582407685123,1.3938280277224646,-2.3677843864376027,-1.388420095178547,-3.1997457917922953,-1.9698197961893578,-0.11285597512082378,-0.7193525221092445,-0.6853656928609104,-0.19085340322294223,-0.026704310705232288,0.03183582799537329,0.7834441886945992,-0.9150653626619015,-0.6213920147287484,-2.423546850263887,-0.18994543610098788,2.6216582398581156,-0.4583632495297909,-0.45846601162427375,2.496567147435593,1.0528361207830053,1.26012760673603,-0.31811142243657703,0.35879912640163153,-0.5690267321482975,1.1727815287242105,1.7987380870576735,-0.1443361074666115
GLRGC0354,-2.626950471932834,3.203735353621989,-3.3597773438467735,0.6675296163053654,3.119988239951516,-2.7326717834777985,1.9115463751513142,-2.4071868987024945,-1.6320887906460444,-2.888067033785535,-1.1803808974491192,-1.425223300575263,0.5267287617696628,-2.1686895306462097,-1.162449279208903,-1.0430899331700312,-0.746729235059142,-0.8245962311574848,-0.32153860380044913,3.1562502103846986,0.5066087584176586,0.5995387840400509,-1.19150331896651,1.0108707452793912,-1.028466586671386,-1.7925756995949824,0.32232904101660464,0.051987472589874344,0.045572655989897716,0.5623846456625387,-0.285942309423696,1.0969627561731918,-0.5617311971213995,0.41373623061336234,-2.0873824274231456,-0.31631123873326095,-0.4748656282131297,1.9950720459641447,0.34517113863994114,1.4740953201753908,0.45606491374703817,-2.535607871187564,-1.2762850933850276,0.16885447585261995,1.1240155568886783,1.0087458173973116,-1.8414037630230193,-0.7333916657527765,-1.1538485261347946,1.194121161456992,1.4848593991621124,-0.06175907253865792,-0.09233191770090768,-1.6125385667217225,-1.291901749970957,-0.44801782205278073,2.033022598243101,3.7254591635887255,0.5328956369778103,-1.815156382549058
GLRGC0240,-6.4699599318048655,7.773900238168673,2.809051769186055,-1.48685083872277,2.8324034402464644,-0.21135396860766004,0.6633379131810735,-1.5899574734593018,0.3898587737733739,2.259414582028835,-1.6647356223520802,0.996346111237184,-1.584596347059934,0.1455533094662476,0.1106773801326632,0.30288220394814935,-0.21385633662986264,-0.40914692833729555,-1.6547789090670684,0.2062095413821569,2.4477720985004994,-0.416591699687137,0.7161326669856182,1.4199933412351025,-0.10872183376732339,-0.5939278266764941,1.2018011662295585,-1.420908864778492,-1.638818980903051,-0.8086289217701084,-0.9918302159388878,-0.6238343075044298,0.6626604827313559,1.1055012680934078,0.9505077508254918,0.8690338086255078,-0.09535616243671868,1.5469748281334983,0.24999238872668111,0.07414282326053999,0.3035486896602825,1.232557795244472,-3.190531245994441,0.06848559887697099,0.44448164065918155,0.5844293331656609,-0.6369123270268046,-0.09368964534464803,-0.2435646724635778,-1.1408464297319485,-1.9845925344522637,-0.09352971956488203,1.3853597124743555,-0.08648907402602798,1.669840704527822,0.5196906974411966,0.31258281286353523,-0.6015949365065169,1.29702917947866,-1.4261320667258401
GLRGC0310,-11.951453668221705,-5.495853180617701,5.669777911861882,2.2488627775065195,-2.449935101604449,-3.351833030268024,-2.047308972929908,1.6611697965560794,2.7370435513835383,0.30855417872960506,0.3665069605609043,-2.262578768321954,-1.5621668009432643,-2.3617770697945146,1.8489833374849651,-1.1929488390451901,-1.6262015991308583,-1.3696726973268438,-1.5787129623471885,-1.0726879760005998,1.293185911978745,3.268061454589706,5.297864595341339,0.9782920456034109,-0.4402478417948381,-1.6548413648795959,1.679353026814395,-0.4199936835449708,-1.5747512760317601,2.383520900180226,0.5111244820657085,-3.6998560761082158,-1.9393387314167043,-2.0729648882327436,0.6763950468399654,1.2109386477998296,-0.7841512631473124,-0.8052344187651792,0.5362569887305874,1.8618260296460252,-2.144712510798788,1.4945943697654158,-0.2699371574423537,-0.0037477077137449875,-3.2718311552659394,-1.0006453708505272,-2.56086514405874,4.689835365320628,5.198179621244333,0.6443722009205167,1.0293086700159801,-1.428064065748099,3.5756792852177535,0.7142479589568024,0.9295873483458679,-0.6038064030582533,2.0803654691860887,-0.3435509290422803,-2.667730511458022,0.6742726915296988
GLRHD0816,-6.208262650356587,6.2017161658453945,2.5136726352653813,0.1893449697823589,3.719672854828308,-2.992013245698545,1.5105862622636534,1.5462173362262435,-1.0847631054361768,-1.3349938888609203,2.3081052972922413,1.6394204268492627,-0.19554173178652706,-0.906757771217711,-0.5850249735005149,-2.373287160503976,2.5436907399377513,-1.330797737348894,-3.259671255681472,-2.05788589620882,-0.1299686656105984,2.571935138327657,2.2112718162697638,1.60188518342706,-0.3066965986546623,-0.4249249653173507,0.18090616162257772,-0.45509951432302953,0.16007533541408103,-3.100362203033079,-3.411328080891985,2.653786585862156,-0.40590257733453355,0.5038075033496926,-0.9439320930703505,0.07195117880053653,0.25962505977788375,-0.5540023200321633,-1.3704893113115746,0.5710487393126381,-2.6475074957103346,0.18273565108028367,1.793680894483213,1.3074988024275787,-0.6468891475566528,-0.08260955287595254,1.6521549917008787,-1.276827131805144,1.0039630503839212,-1.2211153310342227,-1.7672331780795199,-1.1734933122520808,4.9027031428967085,0.39266270517708074,-0.3499237921978445,-3.6870741735385355,0.6043482933695216,-1.1035274123523993,-0.8793974975884232,1.217877442694151
GLRGC0175,7.723871683589787,4.177077667969558,4.1935803315829485,-3.2640220874431676,-4.877725180974056,2.82459261952286,6.134632529009391,1.2700391940529818,0.2840845826403846,5.254657764178184,-0.40995216888381614,-0.7189058535546189,-0.979540482830259,-0.7825988268207729,3.6070101146416835,-2.7456572548190725,-1.5162188564672165,-3.390369084505842,-0.8605634814623006,0.20711498465920994,-0.18412011310398088,-0.12299576201119886,2.542433546900918,0.1374745054295975,-0.8687263929523344,0.8780206677185443,1.1318579711758585,0.9970659901595856,0.6644355541594157,0.34721618384443526,-2.423670312877917,-0.44040686817797725,0.8075506105078436,-0.2790059250171454,-2.9275035801682527,1.6679416933506883,-0.27066796624605177,-4.31722279715107,1.3205908388479233,-0.5312101890982616,3.1534741650222626,2.6217373885414608,1.2598880733864137,-0.5928735230460574,-3.726859809991141,3.767701913576934,0.8248823966121314,2.6623116094574257,-0.1245701123983062,2.433873388744395,-3.12714243761346,-1.6686299480023152,1.2621398347461437,-0.30350218950982744,1.2214342154614974,-4.132670851641447,-2.8157213282907225,-0.5535995393929501,0.20356095050852846,-2.232476063944341
GLRHD0688,12.733805671391451,-1.2723275446884843,-1.3405206601097626,3.026131204332275,-2.688915493664939,-3.0293104406502476,3.2305488718345967,-2.318880066084196,1.8112194543721334,-2.503047899870915,0.20922271304480675,1.8895255455574245,-0.4324788121298414,3.661377888794821,0.9325006573804319,2.486622934453518,-2.4680649055244963,0.5429742432589462,0.019422534345171532,-2.6497234709382376,-0.6395354682367131,2.8938147377330825,-2.377450131774308,-2.5989679599425233,-4.456283599121502,-4.169183032236798,-4.514524268109885,2.37719503263596,-0.7193939377840778,0.5159842842135841,-3.0378593269119087,1.4496329499194305,-3.0967302677650967,-6.280378932597863,-2.93296043351974,1.8136812308065815,2.2535272209663093,-0.6825493980018849,-2.581747259998745,1.4410834294507748,-2.214712754072911,0.779284807439592,-0.7104650856816076,-0.858067502368561,-0.40776503604539854,1.3625104548467424,-1.9077045448904586,8.433648493173779,0.2986121246184558,0.2988199181219668,1.2813162289519642,-1.0094465807193194,-0.4736846852172609,1.7517724916713489,5.132118693198596,1.7642211785296862,0.03375879509042113,2.9296686434149932,-2.1539770011918185,2.17999397971297
GLRGC0072,-12.419786264012567,6.9876857527469785,1.2875899143325715,3.9263286312810743,0.7276794356287714,-0.46503266776770197,0.8562348481175521,2.632521492888931,-3.1010981436647436,1.7798217213097813,-1.6652629774391934,3.2193773105243566,-0.35918697422423523,-0.39082237716005397,2.2797721268511273,-2.1439658946153752,-0.7571587706659743,0.1478072705302591,1.5856303531275024,-0.4267951474971193,0.5656643064817588,2.546552806474101,-1.450596784136837,-3.4844598406459864,-0.3564745835159075,-1.5643236933472424,2.1033629534576734,1.171766621103646,-1.135386177885593,-1.2752558469228965,-1.6699882994412913,-0.3046834355308213,-1.205471424681632,1.8036348413732504,2.7907606397865723,0.5106014142445332,-0.7641750830675446,-0.013254175266363471,0.037168281923668826,0.33087947996436534,2.6974827967166686,0.23002624567489682,-0.5483899806329523,-0.5721946744232193,0.09630366208656906,0.2800789726064863,-0.38942542150246795,1.4679585171784426,0.6722504678115346,0.9660020453921052,-1.1190219295496657,0.3596110435998256,-0.2930811056263661,-0.583916110280862,-0.6528148397970938,2.782224657339573,2.0856650394495877,0.44543075876261534,-0.8294112795057856,-0.17128112925559383
GLRGC0217,-4.763420628207345,-2.8663371946446303,-0.5041849164826233,-6.751960576513713,1.780470806275476,-2.2652463680011117,0.4521622504498952,2.869067451116597,-0.3004737955585687,0.6056843892467206,-1.18757504188984,0.9545218480427196,0.6576982074903535,-1.3428662452233646,0.8540851986896731,-1.0599656409478804,0.05718515094307124,-1.5749291928745044,-1.1530987595957203,0.2985513499973304,-0.009791733005723646,-0.1795450651128396,-0.7316726630073239,1.286801143150779,1.4600440600055544,0.42244310849117084,-0.394335736658626,1.0804867307195958,-0.8347122439907971,0.7629946483469112,-1.666370175907998,-2.0396828396009137,0.521018036027917,1.5791810407703066,0.3810974821552239,0.8991961005404998,-1.7690486210602612,-0.4242696312191844,-0.717164941734067,-0.19272222310121348,0.540805353585147,-1.0374143666369209,1.6138429531544713,0.8398004951266277,0.2699336518121151,-1.3206068508228463,-0.21199911353698123,0.7053986784430686,-0.5479606093457645,0.8646974608790223,-0.11951535651686662,-0.276109387027741,0.28012353594696415,0.3719398171664558,-1.9199445984017822,-0.7011562377744639,-1.548449046777292,-0.8651863811888364,0.5833180028736619,-1.1875716796280562
