seqID,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29
GLRGC0205,-40.733868739027145,18.326991465799562,6.201177626949248,-0.43867154934318464,-3.4592866965038285,-2.954027190036218,3.39510186143408,3.7356101917757307,-1.432313425063178,2.337853185804385,-2.4433285074542024,1.0328035926815902,2.996807398740603,-2.6712362080352587,2.755266319460727,-2.7891526678386342,-0.10633063411258031,1.0136459711263501,0.48836009393637925,1.0749298184240472,0.34385593766296063,3.179729382606035,-0.5372302905879995,0.6034960968028735,-0.7060566879286522,0.5371108523587573,2.0878850242558324,2.240057113744274,-0.02065637505868212,-0.19858582716341222
GLRGC0094,-10.440545921634051,3.774812919026147,2.25282403196652,-1.5059942383624394,-4.278938923882217,-0.9933344355938651,0.2877619274563328,1.3824705212470947,0.02460562740047023,-2.0655196310044692,-1.1908028215901292,-1.8628969894638185,-1.2993277331651252,-1.115677019923167,0.02878159985578055,-0.9215891527345532,1.6288452807817602,-0.23136858756529505,-0.24753787328077018,1.8806975317702133,0.1272036470362384,-2.5720367819663243,-0.2408641226709462,0.24080890637148106,3.261795264366409,2.683423569739992,0.05572879430027976,0.22483464017250376,0.3025129727867312,0.6847628115199889
GLRHD0494,19.050402738961363,4.013353782859039,-5.655159478508433,-3.862794029301412,1.8709662466664498,-0.46388946589315905,-3.5209339214759865,-2.6432115579945954,4.083698486176575,2.0613930594458187,-1.8586865237122177,-1.8125370256342637,-0.8688805829304347,-2.035746282176593,0.6886261428062403,-1.7472546941218403,-1.4301941911566765,1.5913627477305092,-0.6362042107974629,0.3559053107134381,1.9520388515494866,-1.3040182171191845,2.202638605615119,0.913781891535422,0.8238142445424981,2.4318892250590256,0.6985590624701385,-2.0180211544469593,-1.8781659184721897,0.22979880688601328
GLRHD0438,29.61120959975016,-5.372765095301533,5.472542796068856,-0.564582992436456,4.519581971841294,-1.794274186963005,0.19798053060775023,-0.7382841081337437,-2.3252455161260963,3.0115243224756987,-0.06386029498324741,-0.2954645416905058,1.5068328472130952,-1.4103465547029557,-1.0432040345311056,1.2594848890241472,0.22078546017516193,1.9492608519414663,1.7412887901979475,-1.887726758342776,0.8607880099499228,1.4023758692972148,0.843348787869922,1.1777223695673857,-0.3421388039674087,1.781430950010523,-1.4752125646499419,-0.055265057548963104,-0.4296377299262762,-0.8454604331573734
GLRHD0422,18.338356307725903,-2.3039488426626855,-10.251277095952736,-2.0840931720330764,1.0046391652379418,-2.7122845549830394,-2.1388040209457033,-1.1125185836075455,0.012748977037037146,-2.5347096157818836,-0.8155614708848828,0.502489167695385,1.1972924075324227,-4.736672482174489,2.220716500517265,1.621514086679908,-1.1450671422225118,-0.10882899693981057,-0.605398018892904,0.2627899215464071,0.770945709107266,-1.899296739431997,1.7175173452247314,-1.5463817183169266,0.8360701746035764,1.0017161926089582,-1.5702591078482455,-1.0748975389092756,0.1668137356924597,-2.2533627302722303
GLRGC0233,-23.89564834883663,3.9485910010144813,-7.702349915073853,5.150941710982687,-1.1133309669568878,3.6895690402733297,3.8173775653264936,-2.0620902218321087,0.7610547669605114,-2.43078336887751,-1.1004198077416572,0.9296100568296142,-3.308375751101489,0.2658817928211447,-1.0876951413821931,0.39012096216257003,0.7367969280778144,1.0693072067278644,-2.815196110894786,3.4419360838906785,0.8063525716103275,-0.5328558233666063,-4.109966912336909,-1.55827784184364,-1.0104092592485396,-3.716383926499778,3.2998306471547387,3.058512846579269,0.2927412364188693,0.4864123143942707
GLRHD0425,17.48230626515121,6.439413157776565,2.690566778839106,-3.937029480068866,4.263497404249076,-1.0671080570001112,0.9452936691178977,-3.1791249387050105,0.22976205964974472,1.0119540144225918,1.818230972530702,-0.7535091127177033,1.3810532542684828,0.15155967447660196,1.2795072104633878,-0.41540408336468587,3.1357115305636785,2.77984618179244,-1.352174314088572,-0.04427521599578044,0.9000160683350208,0.7359480342782749,-0.12087682203306312,-4.077662030214407,1.5665694950168543,2.874944946236158,0.24113082363859933,-1.9739264796182554,-0.7012097186268574,0.9432017950850161
GLRHD0533,13.419448509629868,-5.086270099320958,-6.041698288374221,0.3498956107621064,0.04913661988377832,-1.8125874951095473,1.269784509318325,-0.7367344617117977,2.0221529786352224,-0.9909399129800246,-2.3021291337844207,1.696381895189805,1.8484091055942167,3.5019466672983697,-0.5127990573866403,-0.24953816248719898,-2.0351532051246863,-0.2941990915061062,-1.0440329999207574,1.9854107548572526,1.2452852018615101,-1.4007744308813148,2.472713317655573,-1.9676309914357748,-0.08699769354215559,-1.7173067434426859,1.2062807021102593,1.1253305197205625,-0.739742617720557,-0.1292623814998848
GLRHD0455,34.36899017889567,-1.5599752384238177,3.265395600976487,-3.0179141106948064,-1.4605831595042207,-0.022832003960965908,-3.6475683007805517,-0.3947085358038603,0.49908082483311267,-2.953967887445943,-1.8397744521485082,-0.004408425387072652,-0.4396145917292822,-0.8925655062933833,2.4984680897459963,0.16522029746967165,-0.41696825634128487,-0.6862385266213225,1.7186410613473155,-0.8744583678388127,1.367099648133875,1.221641146198146,0.3860682124805653,-1.0786988405189337,-1.899390791278394,-0.8556911654127991,-0.5368314388370662,-1.2800831280518652,0.5100805766958698,-1.7060084373839737
GLRGC0139,-21.94255090790216,8.46579895040599,4.719907548339338,2.438319388446331,-0.9923903372322744,-2.6791728351789272,1.5691293939625661,-2.8054364085140033,-0.38845516718621104,-0.6314414756106442,1.2776400231760427,-0.1320704045139044,2.8960472293195743,-2.3535514276793537,0.09429518554803151,-0.5031234596899687,1.046626602185808,-0.22017313407303535,3.0702307552635553,0.08336136606320953,-1.2022244025895006,-0.48253778342664677,0.34146079271170476,-2.418144617946136,1.030617497270259,0.40493404107599285,-0.3876494487505071,2.8378570641512137,1.733164625885457,1.4348967449411218
GLRGC0026,-19.534394411855732,-1.7135053204860682,0.9297019088095171,0.8410320914025856,-1.4382887363488108,-2.1471681514151597,0.7592359441627462,-0.909086309545799,0.8884998291223218,-0.40562426060302686,0.7356855981063779,2.3515798443370985,-3.41466741902171,1.6933839868970793,-1.9500626476645326,-2.3474963528275756,-0.19051670697933631,0.7774437241810587,1.9848299205891995,-0.2241576914172404,-0.23751684569358844,1.1877492469439885,-0.7575726778462262,0.7510091526984402,0.25039141475529175,1.2455887784777786,0.15673050577672548,-0.23963359459405187,1.2590929817900829,1.4501379776042784
GLRGC0269,-30.420950827070257,8.48425213046751,13.246070926585967,-5.928914482144844,-6.452382640590239,-0.8184667072446619,6.161985470922784,0.07081855877898172,-3.9581112584492644,0.08476449536018377,-4.355403443738855,2.854002929567331,1.833280921435937,1.1633876766753044,-1.1438776534778603,-0.3355618396878279,-0.9332334444674903,1.7097683826121608,-2.00848092543383,1.7378258016468524,0.14203364392538376,1.169376947892613,-0.16606363713720074,0.8055002939568758,0.4646237521043242,-0.9155228781443745,-1.3672112415845095,-1.0381048100398584,-1.4048107321987235,1.7845300527048036
GLRGC0108,-16.099281242374477,3.9399200266390184,1.6478198281547156,2.1640576199356127,-1.5896361666370022,-1.1024851168820065,-4.52937853406849,0.2166882041308631,0.24769467113856197,-0.5064234585557074,0.5616338139854966,0.05238028307785268,0.40754791221623904,1.1218089834883274,-0.25991832227851946,1.766620542517783,-1.0797789059763352,0.7244841602596064,-1.6924791538892145,0.8113009235159121,0.10035247895436766,0.15366844186241202,1.5724327888574856,0.013593346666197464,1.6655452282304375,0.32199931325038356,-2.0939762430947306,-0.06136366529271189,-0.008918255335381046,0.9246831044334239
GLRGC0171,-6.2546513429333235,-8.839337598951055,-8.806069892778634,-1.6789427241091828,4.237449480654966,-1.8577609976813478,0.3374203872848655,3.849827673499586,3.716934782103656,2.226191553354749,1.4595544459574539,-2.2179019424183335,-3.01211640849358,-1.3543737045142807,-0.43206982630704954,1.9629078418701167,0.4493243986201936,-0.12530785224428498,-0.2943143951944727,-2.210369215886912,1.3202866103334892,0.09676446211242648,0.4460444111437691,1.9826815739493542,-0.7263852557213634,-2.9312230485880324,1.263190578688043,-2.11267821039487,1.2394411492440185,3.561968870807811
GLRGC0317,7.494060370238994,8.827636983636271,0.9473507356566571,5.1034142034733865,-2.5108704335738357,-2.73600210538287,-0.11204134113501615,-1.1682835547461772,-1.1427926327113502,3.267190209281991,1.7153034767461186,-1.3286774145569693,3.459091175526416,-0.7113494974588054,2.7870763909367624,-0.8713433512401242,1.6307820250423122,-1.3119455153813062,-0.12854625102219663,0.5433945058685872,-1.7808077227972383,-0.133305278606621,-1.348454409786088,-1.2933965608661129,1.1689099827253844,1.7060421057032165,-0.755509957283136,-0.8031342998187542,0.13179597487156822,-1.0989409342918008
GLRHD0487,33.58085559500062,-11.409596579935585,-10.634673740538531,-0.8881013964941858,1.4057850202184734,-0.1404779786278732,-3.8380044991722158,1.0329274451299126,-5.639203053242534,-0.6303298905688529,0.3286425992889219,0.83171860897787,2.883358525796366,0.40681587438047906,-0.09330152369865541,0.5233938878213991,1.3194395256313445,-1.429261160997474,-0.990247340993976,-0.03449617579512182,0.7841933256063444,2.184300661994228,1.829145113135928,-1.2028916951955373,1.7706503239651816,-2.4939971880411846,-0.627044160846314,-0.4216664877006257,1.56493346366191,0.006634326282717484
GLRHD0465,0.8525452651871652,-3.0355366935039636,4.324970694014592,-1.2437734335268467,2.8559897064119215,1.2238903141295148,2.4091535315129757,-3.1114224280943397,0.11973244697907792,1.9922027017124817,-0.10967652075943718,-0.5341576820700494,-3.140006977491872,-1.097391589079339,-2.570233272680776,0.9755352672869181,-1.2463827932345786,-0.2278047236072281,0.13505941970116575,1.3448341011709486,-2.3348878006884837,-1.1409857472611622,-0.661146417788279,0.9327769125308639,0.569321355379824,-0.805186964450054,2.0461978624401858,0.8602594755963259,-0.5714707624146267,2.294723898899042
GLRHD0431,-2.695843411145473,0.9521769419399153,-7.5799827895871035,-4.145484623520477,0.9971140154838058,1.994106207698359,0.9640192971385104,-0.7468935249991311,-0.23517223560285738,-0.33228001911342664,2.6718289821370718,-1.2052699387841648,3.708337660221315,1.0158198627346686,0.839337423578128,0.18409050022574097,-0.7054059498415524,0.7867622531009815,0.46837431467020774,0.12966134937870455,2.0679185259986714,-0.3220575106600816,1.0513768624935038,0.3485473802637781,-2.618845827376635,-3.3820336881490953,1.7925374370219667,-0.35639318041650997,0.41899635536199903,0.6575313148714361
GLRGC0061,-22.64392832115096,12.182855478117883,-0.7823002365751157,-3.646518368672276,-3.269047613667783,-0.8988462624355403,2.84813210252436,-0.2860008995525928,-3.847789224283913,-2.437125727824707,-3.236549056758276,2.115558546409057,1.084190405199461,0.5322825870370869,-0.09101755820795454,0.6239188982982286,-1.7396262783767535,-0.37504688934105046,-1.8794017804834777,-0.22913076448584238,2.148248546096427,-1.9156537687087885,-1.3886873403389477,0.31169667656003147,-1.230101457334488,-2.1817833641227606,0.4967129874599412,0.22032014673936495,-1.3444413771065782,0.07779299960606434
GLRHD0537,17.416677601730886,-7.864752496583703,1.0323211767995335,0.6207673611406888,-5.380791794001937,-1.6974221147000628,0.6037789996011667,-4.188736061412951,-0.8965259806891069,-1.078503365480662,-2.4002357010146,-1.6287092018440865,0.8620327962186407,1.9619524697572535,1.8064760970391573,6.612595891801149,2.1950663941658384,-1.4453156463093886,-1.526756246308212,-2.3847609113743724,-1.3597305110102536,-1.8434220660375504,2.2936254766208624,0.05036161417880969,4.50570412323088,1.1466975544061955,-2.378050956507389,0.7852537698176525,-4.25315915173387,4.963400322404364
GLRGC0253,-28.004889529087748,1.1932433750548936,-5.933629234737537,-2.870376383940866,0.16221222725056433,4.35727196212448,-0.5697280529354476,-1.3719267410093434,1.607453367504062,-1.2396290484212744,-1.6294766415924398,-0.7555138244954186,2.3379592494400523,0.3446009145548955,-1.2904367137869988,0.07029720123637673,-1.346379829690367,-0.2636677880036736,-0.575261796162678,0.7348293650046016,1.4017044546060387,-0.34129418095276276,-1.0781821068469468,0.47339187569961605,1.0988316275592003,-0.6454095145885573,-1.3585854191929696,-0.31069118412623986,-2.523697647514166,0.4890502681997696
GLRHD0348,23.431267641227127,6.559374518345296,4.533946056122243,-5.060742397096007,2.1793952443907445,-0.8926283492959266,0.3897962151721064,-0.4051506366958523,0.3950439615724137,1.4837929580715548,1.7725803260553348,-0.8130967273710503,-1.5159609051026819,-0.2863089070528779,-0.1507108800255249,-0.312116491735948,1.8318311180126083,-2.4665796420108714,0.6950129776497969,-1.3624386003100266,-0.6146735034644497,-0.9561841264457892,-0.6076978688806407,-0.8161040526461429,0.14589742886290585,1.1789261945535676,-2.198029758285564,1.4289244394091138,2.2474873601032908,2.910304458608126
GLRHD0402,10.5336073060198,-6.472370107055553,-5.525071076354953,2.866837386544738,0.4539697461571832,-3.198280441068823,0.34304946257554236,-0.2820639936944861,-1.93043550407736,-2.2637494068507467,0.17330783313437909,1.0717769419728016,-0.19800952450357467,-0.25800110770117524,-0.8760031349814796,0.13044569431610936,-0.39815742717980607,-0.05619993491625317,0.9601362571730708,-0.19979324363214435,0.1557722200597013,0.21148439352449414,1.5474005088429026,-0.6551295265345463,-0.5526921822899731,-0.024003955152518575,-1.0640749024971168,0.49548698067743047,-0.02250623798162657,-0.4754537676523738
GLRGC0306,0.8212181177855407,2.6050294996591807,-0.12277079788063747,-1.1282029884100067,5.201861939791515,6.693373403238309,5.783986471194605,2.0374559393820864,-2.912872743591697,-1.3184441842149686,1.2105568650487448,-0.8373320207236925,0.6065823906283406,-0.3954665391614402,0.6893570156417383,-1.0623397346124897,-0.46692049001499736,-2.3874309486176233,-1.2699014872461363,0.3026026202143405,-1.595703139370451,-2.815794571179524,-2.2717968067555314,0.44937024071377835,-1.030935409448294,0.9902595339317762,-0.7585792486841052,-0.542262100277831,-0.09659945946959919,-0.48378724738722456
GLRHD0622,2.0243045139618587,2.180689669455532,1.6076888106119864,0.6207614961569685,-2.5849998714774975,2.366169199823705,-5.900447647060592,0.07989966635213569,-0.06899129235078416,-1.9870696187615273,-0.8027385062934036,-0.1434830039910252,-0.39318283317676517,0.24182814260004026,1.218042120565956,0.6595380579819844,-0.2056343050123472,0.6857469931720273,-2.101549960497945,-0.031767006936354064,0.2565345401978609,3.340955897703899,-0.8579537645818585,-0.10318715336524259,2.1953343133364935,-0.5081565004161109,-0.308217528096716,2.416206923740173,0.5833417806788779,-1.0724382067293285
GLRHD0649,21.733143834146073,9.211883561394355,1.6253259814397516,-7.854641801229113,1.6686858660046235,-0.286720699468425,-0.3932765236212733,5.950234433534081,-3.5779923091607433,-1.870365782944571,-1.4234197976937268,4.179797117729614,-3.0627165900308015,4.783989780875111,-1.2345419943357019,5.184932808384477,-3.9585564815328445,-4.099094774531009,0.08928835944627317,3.028204393310309,1.185963480646439,4.966147008234546,1.6151803048710258,-1.8879562206742193,-1.0280073691133862,6.521746818063301,2.569135884122216,0.016440463795029593,-1.946757299328419,-0.3787877201451527
GLRGC0249,-3.400279965032363,-2.7436756964888547,-0.1296877675745292,2.74259046356523,-2.575633562951178,-3.031766605724279,4.766320952470983,-0.8257300334937173,1.5525377084552778,1.9838304639410391,0.3416777177765216,-1.8671043006121884,1.1741367998352543,2.2321145394918047,2.4487771011966384,-1.342967038765459,1.3099757875428808,1.328580332738515,-0.15151845069200978,-0.7335329464256879,-1.0828858938767212,-1.4275539209917512,1.5072980168215766,-0.08002498553913215,0.5778211248682192,0.2648384255169145,-0.5274911600121912,-2.956958674017846,-0.3570581786332806,-0.85912511533631
GLRGC0241,2.9631338033260706,16.986678483590808,-0.9430677281537166,-1.1406271692127103,3.1134866994061627,3.032035647162254,-3.5624468648409304,2.6434815805966627,1.4475510786207728,-3.5700883716014298,-1.4748604113554429,1.3541964047655166,-4.059747721790413,-2.318805897889861,0.8974288817335545,4.1028866889076,3.0533510179967505,1.188624246310821,-2.1923748689824163,-0.4118845291324592,2.1932262244410587,0.5440511932047617,-3.5080359734399993,3.8972077765514936,4.24606733962771,0.3205796199544868,-1.4282252450024968,5.313897244571562,-2.960075725262441,5.240654285052876
GLRHD0521,6.716641613353608,-6.520403529389849,-2.2908103754185096,0.5853327989503192,-1.6852047903961083,-1.735615443937204,-0.9112328020598757,-2.453435923017964,0.39386565443007354,3.1120627793209197,-2.7471676746309686,0.4549458774796673,-0.646657015639382,2.2878463342523108,1.9356185408208908,-0.12977112936942925,0.8222185028414618,0.13262518409811094,-0.585123405755291,0.3930431903657216,0.46821386217397887,0.27492792144668055,-0.20607736660996648,2.504295631518622,0.6065378906912351,0.8280801452376472,1.074147472567986,0.4199109538480287,-1.0492125814825086,-0.02236840601075818
GLRGC0226,-28.215665057914094,8.008192705358633,1.8656777441437047,9.06392941369812,3.6497992041137604,-2.3310915378507073,0.21392786924484275,1.3535957298172538,0.10876339086507159,-2.0350070125136774,-3.6894226017708243,0.6054638418522008,2.8926336534723043,3.314271965951302,-0.11129593593928266,-0.14872831558607535,0.29016537755300714,-0.6028837812731354,-0.13875731227600802,-4.197607339508155,-3.307803197719697,-0.9029343922924951,0.986998808991282,1.3296407572341908,-0.02160595840529428,0.15631432409277968,-2.011757460586363,0.6467643206645388,2.0798486042812208,1.757508273296435
GLRGC0123,11.807090474969666,8.696865047831132,-5.439957003564529,-5.945655973270274,-1.1593102476542452,-1.0162822677502779,-1.0135773279386258,-1.2150757961180831,1.860405899446968,-1.693463581095096,-0.011271910402200255,-1.4169083846369603,-2.9096702550196554,-0.9773433444500599,-2.269665511060508,-2.3905464236657314,2.0838286047455457,0.30926908713231627,-1.0277360174886594,0.017364888696477912,-2.420541998446039,-1.7181114376653288,0.4006376551812384,-0.7762385707090439,-2.0375771141505514,-1.501097005037938,-0.4330505059458597,-0.6026508660567828,-0.4496759450768645,0.6236109800668985
GLRHD0654,-2.247483685970668,-4.153308482485869,-10.547440208138882,5.4061607981185835,1.2735312477908542,5.23404123112169,-0.634580675529289,-0.32581123137432666,0.10196477972062001,0.46832080352051375,-0.7842770354670943,-1.0151269657904685,-0.5115547558373308,-1.9363715445213596,-0.6443217237655748,1.373801813055984,-0.1714038386549482,-0.4124984966838432,-0.24893136441734298,0.20258112621040858,0.04055980729531115,-1.2791480073036785,0.4801556722295323,0.17773447841939524,0.30428156620342994,1.7194549343254164,-1.0584518832874383,-0.1586386430437887,0.9236220786451873,1.5402138513493795
GLRGC0198,-25.96543063474104,-1.726994804332247,-2.4786522131253665,-9.854106314387286,4.412171422032205,8.64692479616595,-0.9722956855320057,3.7713675829422746,0.3917860630661758,-3.9764198651400737,-0.07557954373237163,-0.6633976662663615,0.7089946823471365,2.8583515693077954,0.7172651156001721,1.1964169786919965,-1.2177149049909284,-0.5219813271117358,-0.5963805973045462,2.0438521339195512,0.8338108057108025,-0.467585968600573,-1.1240998980765524,0.6616991769113822,1.4117979172594368,-1.5127569051900154,0.2871047487215128,-0.8549184739349892,-1.6781989019654848,-3.2136663317130525
GLRHD0614,63.29823381921178,2.399521796388287,10.63384785171332,-10.76810331815758,-0.6777074852543946,3.0816562492862065,2.489362762883353,5.857136219080512,0.31783171004109145,-0.26536462549481477,-1.1332053735706233,2.8863783436135297,-3.366357934399754,5.65660223998261,-1.240343883645525,4.691810593815263,-1.2992324716567822,-1.372547186997621,-0.7280321888611058,-0.26486415205696195,-0.3239753249208772,0.8647613644763839,-0.5026664728069998,1.5428173591000987,0.26914762904644784,-2.096191414731834,-2.2107869106797873,-0.44045973667960947,-0.6597884915862829,-0.05265745051362325
GLRGC0270,-12.919413403598078,6.064028912159038,5.989661028107587,-1.4962690641634158,2.4071013697795163,-0.7070601385164832,1.6539732978885515,-2.998256844629571,0.7764366210656419,-0.5122493251046,-1.4826586626598934,0.031790235461895494,-1.1342421910311395,0.1764579772538635,-0.618144744510325,-1.9973414199847694,0.667862958440929,0.2921458536903813,-0.2998777779620889,0.2541940754547758,0.3703309244779439,-1.3095560844702088,1.8286419961538314,-0.14027443308126086,0.3583863520294952,-0.7166750662297201,0.2995001604143438,-0.4217088078561748,-1.616241179095089,1.6839800868230104
GLRGC0209,-6.130052229760627,0.728600146192391,-0.5719105745831377,-1.2013685673820824,-2.518003368861398,-2.5756178664112626,-1.1959165011452122,2.330194985183982,0.27356305406403025,-2.659335328178065,3.592446623708642,-0.8872282995621696,-0.022319683792654366,1.7080120045238627,0.7496862226278442,-1.2233475458000458,1.0359139454849227,-1.754270580155286,-1.5166206040678984,0.24481572173478233,-0.7181037742004261,-0.8049571518535883,0.03310271469904705,1.3565514269792311,-1.0385980093156444,-1.4081906992164313,-2.514250262368616,-0.5293011628209772,-0.666538752943143,0.5171696199234092
GLRGC0312,1.5130713942481737,7.899644372303931,5.866082740524911,2.5573983521254724,0.20562407431627822,0.5070600772367071,-4.670689058853237,0.42250144628691944,-0.9004207566350901,0.9083214030093799,1.4907282287433539,0.18674144246457614,-1.5935623738151046,-0.8350273371026844,0.9870587907557357,0.43991690169659914,-0.3622499987093874,-0.9363885284740741,2.0110313361857766,-0.5819950155168132,2.1754842267340075,-1.3810061690927435,0.7355368472508506,1.3999713424977636,-0.19198402142400461,-0.6246665394845845,-0.7625460040671191,0.9321983489138543,-0.7016441435065273,-2.561492509824029
GLRHD0370,-1.6391358957873754,-3.8483916077214726,13.089148265880734,-4.005452268529708,4.5228960492083,2.8474165285875768,-0.28865496188635853,-0.02163721551260145,0.19139991397857437,2.4674125240541955,-0.8307721886863769,3.2159125884291293,-0.3990350835689821,0.41430800207800333,-2.732699572265376,-0.7808951739959529,2.3483336031412714,3.9935835737458225,-1.5829161158524825,-1.5864685800589506,0.31855630959657544,-0.0010167997256042005,1.6872784457904757,-0.08621919412331523,-0.17800288205756054,0.345830416304421,0.6500574695385752,0.7525034905633259,1.2218032744261345,0.4748439236972779
